scode,sname,amccode
118737,Reliance NRI Equity Fund - Direct Plan Growth Plan - Bonus Option,21
118736,Reliance NRI Equity Fund - Direct Plan Growth Plan - Growth Option,21
102848,Reliance NRI Equity Fund-Dividend Plan,21
102847,Reliance NRI Equity Fund-Growth Plan-Bonus Option,21
102846,Reliance NRI Equity Fund-Growth Plan-Growth Option,21
118756,Reliance Pharma Fund - Direct Plan Dividend Plan,21
118758,Reliance Pharma Fund - Direct Plan Growth Plan - Bonus Option,21
118759,Reliance Pharma Fund - Direct Plan Growth Plan - Growth Option,21
102433,Reliance Pharma Fund-Dividend Plan,21
102432,Reliance Pharma Fund-Growth Plan-Bonus Option,21
102431,Reliance Pharma Fund-Growth Plan-Growth Option,21
118767,Reliance Quant Plus Fund - Direct Plan Dividend Plan,21
118770,Reliance Quant Plus Fund - Direct Plan Growth Plan - Bonus Option,21
118769,Reliance Quant Plus Fund - Direct Plan Growth Plan - Growth Option,21
108252,Reliance Quant Plus Fund -Dividend Plan,21
108249,Reliance Quant Plus Fund -Growth Plan - Growth Option,21
108258,Reliance Quant Plus Fund -Growth Plan -Bonus Option,21
118689,Reliance Quarterly Interval Fund - Series II - Direct Plan Dividend Plan - Dividend Payout Option,21
118691,Reliance Quarterly Interval Fund - Series II - Direct Plan Growth Plan - Growth,21
118584,Reliance Quarterly Interval Fund - Series III - Direct Plan Dividend Plan - Dividend Payout Option,21
118583,Reliance Quarterly Interval Fund - Series III - Direct Plan Growth Plan - Growth,21
118794,Reliance Regular Savings Fund - Balanced Option  - Direct Plan Growth Plan,21
122766,Reliance Regular Savings Fund - Balanced Option - Direct Plan - Quarterly Dividend Plan,21
118793,Reliance Regular Savings Fund - Balanced Option - Direct Plan Dividend Plan,21
112937,Reliance Regular Savings Fund - Balanced Option - Dividend Plan,21
112936,Reliance Regular Savings Fund - Balanced Option - Growth Plan,21
122765,Reliance Regular Savings Fund - Balanced Option - Quarterly Dividend Plan,21
118780,Reliance Regular Savings Fund - Debt Option - Direct Plan - Growth Plan,21
118781,Reliance Regular Savings Fund - Debt Option - Direct Plan Quarterly Dividend Plan,21
112938,Reliance Regular Savings Fund - Debt Option - Growth Plan,21
112939,Reliance Regular Savings Fund - Debt Option - Institutional Growth Plan,21
112941,Reliance Regular Savings Fund - Debt Option - Quarterly Dividend Plan,21
118782,Reliance Regular Savings Fund - Equity Option - Direct Plan Dividend Plan,21
118784,Reliance Regular Savings Fund - Equity Option - Direct Plan Growth Plan,21
139679,Reliance Regular Savings Fund- Balanced Option- Direct Plan-Monthly Dividend Plan,21
139680,Reliance Regular Savings Fund- Balanced Option- Monthly Dividend Plan,21
132873,Reliance Regular Savings Fund- Debt Option- Direct Plan- Dividend Plan,21
132871,Reliance Regular Savings Fund- Debt Option- Dividend Plan,21
103086,Reliance Regular Savings Fund-EQUITY OPTION-Dividend Plan,21
103085,Reliance Regular Savings Fund-EQUITY OPTION-Growth Plan,21
133569,Reliance Retirement Fund- Income Generation Scheme- Direct Plan- Growth Plan - Growth Option,21
133570,Reliance Retirement Fund- Income Generation Scheme- Direct Plan-Dividend Payout Option,21
133629,Reliance Retirement Fund- Income Generation Scheme- Direct Plan-Growth Plan- Bonus Option,21
133571,Reliance Retirement Fund- Income Generation Scheme- Dividend Payout Option,21
133628,Reliance Retirement Fund- Income Generation Scheme- Growth Plan- Bonus Option,21
133572,Reliance Retirement Fund- Income Generation Scheme-Growth Plan - Growth Option,21
133568,Reliance Retirement Fund- Wealth Creation Scheme- Direct Plan- Growth Plan - Growth Option,21
133566,Reliance Retirement Fund- Wealth Creation Scheme- Direct Plan-Dividend Payout Option,21
133630,Reliance Retirement Fund- Wealth Creation Scheme- Direct Plan-Growth Plan- Bonus Option,21
133567,Reliance Retirement Fund- Wealth Creation Scheme- Dividend Payout Option,21
133565,Reliance Retirement Fund- Wealth Creation Scheme- Growth Plan - Growth Option,21
133631,Reliance Retirement Fund- Wealth Creation Scheme- Growth Plan- Bonus Option,21
125269,Reliance Short Term Fund - Direct Plan - Dividend Plan,21
118797,Reliance Short Term Fund - Direct Plan - Monthly Dividend Plan,21
118796,Reliance Short Term Fund - Direct Plan Growth Plan - Growth Option,21
118800,Reliance Short Term Fund - Direct Plan Quarterly Dividend Plan,21
125268,Reliance Short Term Fund - Dividend Plan,21
101667,Reliance Short Term Fund- Monthly Dividend Plan,21
101665,Reliance Short Term Fund-Growth Plan,21
101669,Reliance Short Term Fund-Quarterly Dividend Plan,21
118775,Reliance Small Cap Fund - Direct Plan Dividend Plan,21
118777,Reliance Small Cap Fund - Direct Plan Growth Plan - Bonus Option,21
118778,Reliance Small Cap Fund - Direct Plan Growth Plan - Growth Option,21
113179,Reliance Small Cap Fund - Dividend Plan,21
113178,Reliance Small Cap Fund - Growth Plan - Bonus Option,21
113177,Reliance Small Cap Fund - Growth Plan - Growth Option,21
133865,Reliance Tax Saver (ELSS) Fund- Direct Plan-Dividend Plan- Annual Dividend Payout Option,21
133866,Reliance Tax Saver (ELSS) Fund- Dividend Plan- Annual Dividend Payout Option,21
103197,Reliance Tax Saver (ELSS) Fund-Dividend Plan-Dividend Payout Option,21
103196,Reliance Tax Saver (ELSS) Fund-Growth Plan-Growth Option,21
118801,Reliance Tax Saver Fund - Direct Plan Dividend Plan - Dividend Payout Option,21
118803,Reliance Tax Saver Fund - Direct Plan Growth Plan - Growth Option,21
118634,Reliance Top 200 Fund - Direct Plan Dividend Plan,21
118633,Reliance Top 200 Fund - Direct Plan Growth Plan - Bonus Option,21
118632,Reliance Top 200 Fund - Direct Plan Growth Plan - Growth Option,21
106236,Reliance Top 200 Fund- Dividend Plan,21
106240,Reliance Top 200 Fund- Growth Plan Bonus Option,21
106235,Reliance Top 200 Fund- Growth Plan -Growth Option,21
106238,Reliance Top 200 Fund-Institutional Plan Growth Plan Bonus Option,21
134925,Reliance US Equity Opportunites Fund- Direct Plan- Dividend  Plan,21
134923,Reliance US Equity Opportunites Fund- Direct Plan- Growth Plan- Growth Option,21
134924,Reliance US Equity Opportunites Fund- Dividend  Plan,21
134922,Reliance US Equity Opportunites Fund- Growth Plan- Growth Option,21
118676,Reliance Vision Fund - Direct Plan Dividend Plan,21
118675,Reliance Vision Fund - Direct Plan Growth Plan - Bonus Option,21
118678,Reliance Vision Fund - Direct Plan Growth Plan - Growth Option,21
106255,Reliance Vision Fund Institutional Dividend Plan,21
100378,Reliance Vision Fund-DIVIDEND PLAN-D,21
100379,Reliance Vision Fund-GROWTH PLAN-Bonus Option,21
100380,Reliance Vision Fund-GROWTH PLAN-Growth Option,21
120800,Reliance Yearly Interval Fund - Series 1 - Direct Plan - Dividend Plan - Dividend Option,21
120799,Reliance Yearly Interval Fund - Series 1 - Direct Plan - Growth Plan - Growth Option,21
120802,Reliance Yearly Interval Fund - Series 1 - Dividend Plan - Dividend Option,21
120798,Reliance Yearly Interval Fund - Series 1 - Growth Plan - Growth Option,21
120954,Reliance Yearly Interval Fund - Series 2 - Direct Plan - Dividend Plan - Dividend Option,21
120955,Reliance Yearly Interval Fund - Series 2 - Direct Plan - Growth Plan - Growth Option,21
120957,Reliance Yearly Interval Fund - Series 2 - Dividend Plan - Dividend Option,21
120956,Reliance Yearly Interval Fund - Series 2 - Growth Plan - Growth Option,21
121701,Reliance Yearly Interval Fund - Series 5 - Direct Plan - Growth Plan - Growth Option,21
121699,Reliance Yearly Interval Fund - Series 5 - Growth Plan - Growth Option,21
122654,Reliance Yearly Interval Fund - Series 8 - Direct Plan - Dividend Plan - Dividend Option,21
122653,Reliance Yearly Interval Fund - Series 8 - Direct Plan - Growth Plan - Growth Option,21
122655,Reliance Yearly Interval Fund - Series 8 - Dividend Plan - Dividend Option,21
122652,Reliance Yearly Interval Fund - Series 8 - Growth Plan - Growth Option,21
122726,Reliance Yearly Interval Fund - Series 9 - Direct Plan - Growth Plan - Growth Option,21
122727,Reliance Yearly Interval Fund - Series 9 - Dividend Plan - Dividend Option,21
122729,Reliance Yearly Interval Fund - Series 9 - Growth Plan - Growth Option,21
120373,SAHARA BANKING & FINANCIAL SERVICES FUND- GROWTH - Direct,35
109493,SAHARA BANKING & FINANCIAL SERVICES FUND- GROWTH OPTION,35
120374,SAHARA BANKING & FINANCIAL SERVICES FUND-DIVIDEND - Direct,35
109494,SAHARA BANKING & FINANCIAL SERVICES FUND-DIVIDEND OPTION,35
101529,Sahara Growth Fund-Dividend,35
120288,Sahara Growth Fund-Dividend- Direct,35
101528,Sahara Growth Fund-Growth,35
120289,Sahara Growth Fund-Growth- Direct,35
120352,Sahara Infrastructure Fund ---FIXED PRICING -Direct-Dividend,35
120353,Sahara Infrastructure Fund ---FIXED PRICING OPTION-Direct-Growth,35
103730,Sahara Infrastructure Fund ---FIXED PRICING OPTION-Dividend Option,35
103731,Sahara Infrastructure Fund ---FIXED PRICING OPTION-Growth Option,35
120354,Sahara Infrastructure Fund ---VARIABLE PRICING OPTION-Direct-Dividend,35
120355,Sahara Infrastructure Fund ---VARIABLE PRICING OPTION-Direct-Growth,35
103732,Sahara Infrastructure Fund ---VARIABLE PRICING OPTION-Dividend Option,35
103733,Sahara Infrastructure Fund ---VARIABLE PRICING OPTION-Growth Option,35
101397,Sahara Liquid Fund-Fixed Pricing -  Weekly Dividend Option,35
101393,Sahara Liquid Fund-Fixed Pricing - Daily Dividend Option,35
120265,Sahara Liquid Fund-Fixed Pricing - Direct - Weekly Dividend Option,35
120262,Sahara Liquid Fund-Fixed Pricing - Direct -Growth option,35
101394,Sahara Liquid Fund-Fixed Pricing - Growth option,35
101398,Sahara Liquid Fund-Fixed Pricing - Monthly Dividend Option,35
120253,Sahara Liquid Fund-Fixed Pricing -Direct - Daily Dividend Option- Direct,35
120266,Sahara Liquid Fund-Fixed Pricing -Direct - Monthly Dividend Option,35
101399,Sahara Liquid Fund-Variable Pricing - Daily Dividend option,35
101402,Sahara Liquid Fund-Variable Pricing - Growth option,35
101400,Sahara Liquid Fund-Variable Pricing - Weekly Dividend Option,35
120271,Sahara Liquid Fund-Variable Pricing -Direct - Daily Dividend option,35
120280,Sahara Liquid Fund-Variable Pricing -Direct - Growth option,35
120273,Sahara Liquid Fund-Variable Pricing- Direct - Monthly Dividend Option,35
120272,Sahara Liquid Fund-Variable Pricing -Direct - Weekly Dividend Option,35
101401,Sahara Liquid Fund-Variable Pricing- Monthly Dividend Option,35
100798,Sahara Midcap Fund-Auto Payout,35
120295,Sahara Midcap Fund-Auto Payout- Direct,35
100799,Sahara Midcap Fund-Bonus,35
120296,Sahara Midcap Fund-Bonus- Direct,35
120298,Sahara Midcap Fund-Dividend -Direct,35
100797,Sahara Midcap Fund-Dividend Plan,35
120297,Sahara Midcap Fund-Growth Option - Direct,35
100796,Sahara Midcap Fund-Growth Plan,35
108320,Sahara Power & Natural Resources Fund - Dividend Option,35
120371,Sahara Power & Natural resources Fund- Growth - Direct,35
108321,Sahara Power & Natural resources Fund- Growth Option,35
120370,Sahara Power & Natural Resources Fund-Dividend - Direct,35
106744,Sahara R.E.A.L Fund - Dividend Option,35
120360,Sahara R.E.A.L Fund - Dividend Option- Direct,35
106745,Sahara R.E.A.L Fund - Growth  Fund,35
120361,Sahara R.E.A.L Fund - Growth  Fund- Direct,35
120387,Sahara Star Value Fund-Dividend - Direct,35
112104,Sahara Star Value Fund-Dividend Option,35
120386,Sahara Star Value Fund-Growth - Direct,35
112105,Sahara Star Value Fund-Growth Option,35
120383,Sahara Super 20 Fund - Dividend - Direct,35
112036,Sahara Super 20 Fund - Dividend Option,35
120382,Sahara Super 20 Fund - Growth - Direct,35
112037,Sahara Super 20 Fund - Growth Option,35
120341,Sahara Wealth Plus Fund-Fixed Pricing Option-Direct-Dividend Option,35
120340,Sahara Wealth Plus Fund-Fixed Pricing Option-Direct-Growth,35
103119,Sahara Wealth Plus Fund-Fixed Pricing Option-Dividend Option,35
103120,Sahara Wealth Plus Fund-Fixed Pricing Option-Growth Option,35
120344,Sahara Wealth Plus Fund-Variable Pricing Option-Direct -Dividend,35
120345,Sahara Wealth Plus Fund-Variable Pricing Option-Direct-Growth,35
103121,Sahara Wealth Plus Fund-Variable Pricing Option-Dividend Option,35
103122,Sahara Wealth Plus Fund-Variable Pricing Option-Growth Option,35
100337,SaharaTax Gain-Dividend,35
120290,SaharaTax Gain-Dividend- Direct,35
100338,SaharaTax Gain-Growth,35
120291,SaharaTax Gain-Growth- direct,35
119822,SBI  SAVINGS FUND - DIRECT PLAN - DAILY DIVIDEND,22
119820,SBI  SAVINGS FUND - DIRECT PLAN - DIVIDEND,22
119821,SBI  SAVINGS FUND - DIRECT PLAN - GROWTH,22
119823,SBI  SAVINGS FUND - DIRECT PLAN - WEEKLY DIVIDEND,22
102504,SBI  SAVINGS FUND - REGULAR PLAN - DIVIDEND,22
102503,SBI  SAVINGS FUND - REGULAR PLAN - GROWTH,22
102860,SBI  SAVINGS FUND - REGULAR PLAN - WEEKLY  DIVIDEND,22
119567,SBI Arbitrage Opportunities Fund - Direct Plan - DIVIDEND,22
119574,SBI Arbitrage Opportunities Fund - Direct Plan - Gr,22
104458,SBI Arbitrage Opportunities Fund - Regular Plan - Div,22
104457,SBI Arbitrage Opportunities Fund - Regular Plan - Gr,22
133857,SBI BANKING & FINANCIAL SERVICES FUND - DIRECT PLAN - DIVIDEND,22
133859,SBI BANKING & FINANCIAL SERVICES FUND - DIRECT PLAN - GROWTH,22
133860,SBI BANKING & FINANCIAL SERVICES FUND - REGULAR PLAN - DIVIDEND,22
133858,SBI BANKING & FINANCIAL SERVICES FUND - REGULAR PLAN - GROWTH,22
119585,SBI BLUE CHIP FUND - DIRECT PLAN - DIVIDEND,22
103616,SBI BLUE CHIP FUND- REGULAR PLAN - DIVIDEND,22
119598,SBI BLUE CHIP FUND-DIRECT PLAN -GROWTH,22
103504,SBI BLUE CHIP FUND-REGULAR PLAN GROWTH,22
119835,SBI CONTRA - DIRECT PLAN - GROWTH,22
102414,SBI CONTRA - REGULAR PLAN -GROWTH,22
119724,SBI CONTRA-DIRECT PLAN -DIVIDEND,22
100915,SBI CONTRA-REGULAR PLAN -DIVIDEND,22
119792,SBI CORPORATE BOND FUND - DIRECT  PLAN - DAILY DIVIDEND,22
119793,SBI CORPORATE BOND FUND - DIRECT PLAN - DIVIDEND,22
119798,SBI CORPORATE BOND FUND - DIRECT PLAN -GROWTH,22
118211,SBI CORPORATE BOND FUND - REGULAR PLAN - DAILY DIVIDEND,22
102506,SBI CORPORATE BOND FUND - REGULAR PLAN - DIVIDEND,22
102505,SBI CORPORATE BOND FUND - REGULAR PLAN - GROWTH,22
134111,SBI Dynamic Asset Allocation Fund - Direct Plan - Dividend,22
134110,SBI Dynamic Asset Allocation Fund - Direct Plan - Growth,22
134108,SBI Dynamic Asset Allocation Fund - Regular Plan - Dividend,22
134109,SBI Dynamic Asset Allocation Fund - Regular Plan - Growth,22
119670,SBI Dynamic Bond Fund - DIRECT PLAN - Dividend,22
119671,SBI Dynamic Bond Fund - DIRECT PLAN - Growth,22
102206,SBI Dynamic Bond Fund - REGULAR PLAN - Dividend  (Previously Magnum NRI - LTP Upto 22/11/09),22
102205,SBI Dynamic Bond Fund - REGULAR PLAN - Growth (Previously Magnum NRI - LTP Upto 22/11/09),22
119834,SBI EMERGING BUSINESSES FUND - DIRECT PLAN - DIVIDEND,22
119727,SBI EMERGING BUSINESSES FUND - DIRECT PLAN -GROWTH,22
102765,SBI EMERGING BUSINESSES FUND - REGULAR  PLAN - DIVIDEND,22
102756,SBI EMERGING BUSINESSES FUND - REGULAR PLAN -GROWTH,22
134643,SBI Equity Savings Fund - Direct Plan - Growth,22
134641,SBI Equity Savings Fund - Direct Plan - Monthly Dividend,22
134640,SBI Equity Savings Fund - Direct Plan - Quarterly Dividend,22
134644,SBI Equity Savings Fund - Regular Plan - Growth,22
134639,SBI Equity Savings Fund - Regular Plan - Monthly Dividend,22
134642,SBI Equity Savings Fund - Regular Plan - Quarterly Dividend,22
119730,SBI FMCG FUND - DIRECT PLAN - DIVIDEND,22
120575,SBI FMCG FUND - DIRECT PLAN - GROWTH,22
120576,SBI FMCG FUND - REGULAR - GROWTH,22
100645,SBI FMCG FUND - REGULAR PLAN - DIVIDEND,22
119789,SBI GOLD FUND - DIRECT PLAN - DIVIDEND,22
115677,SBI GOLD FUND - REGULAR PLAN - DIVIDEND,22
119788,SBI GOLD FUND- DIRECT PLAN - GROWTH,22
115676,SBI GOLD FUND REGULAR PLAN - GROWTH,22
119695,SBI INFRASTRUCTURE FUND - DIRECT PLAN - DIVIDEND,22
106095,SBI INFRASTRUCTURE FUND - REGULAR PLAN - DIVIDEND (6/7/2007),22
